Year,City,YP_Section,Name,Address,Cuisine,
2016,Scarborough,Restaurants,the shizzel dizzle jerk,2859 kingston rd,,
2016,Scarborough,Restaurants,the signature kitchen,1524 danforth,,
2016,Scarborough,Restaurants,the soup kettle,40 kodiak cr,,
2016,Scarborough,Restaurants,the sprout rest,15 st calir av w,,
2016,Scarborough,Restaurants,the sunset grill,1602 danforth av,,
2016,Scarborough,Restaurants,the veggie thali,1410 victoria park,,
2016,Scarborough,Restaurants,the wailers rest,726 st calir av w,,
2016,Scarborough,Restaurants,the west hill wine bar,4637 kingston,,
2016,Scarborough,Restaurants,the wokker,5555 eglinton w,,
2016,Scarborough,Restaurants,thien phat rest,747 don mills rd,,
2016,Scarborough,Restaurants,three monkeys eatery,1585 warden,,
2016,Scarborough,Restaurants,three more fast food,3833 midland,,
2016,Scarborough,Restaurants,thyme 4 pizza & pasta,890 the queensway,,
2016,Scarborough,Restaurants,tianfu chinese rest,4771 steeles e,,
2016,Scarborough,Restaurants,tibet café & bar,51 kensington,,
2016,Scarborough,Restaurants,tik talk café,96 harbord,,
2016,Scarborough,Restaurants,tikka kabab house,1145 morningside av,south asian,
2016,Scarborough,Restaurants,timehri int rest inc,3300 mcnivoll,,
2016,Scarborough,Restaurants,timehri rest inc,4531 sheppard av e,,
2016,Scarborough,Restaurants,times square diner,531 wilson heights bl,,
2016,Scarborough,Restaurants,timmy's bagel & coffee,4201 bloor w,,
2016,Scarborough,Restaurants,tincos rest,535 danforth rd,,
2016,Scarborough,Restaurants,tinnel's west indian take-out,2517 eglinton w,,
2016,Scarborough,Restaurants,tinnel's west indian take-out,6210 finch w,,
2016,Scarborough,Restaurants,tinnel's west indian take-out,364 signet,,
2016,Scarborough,Restaurants,tinto bar de tapas ,1581 bayview,,
2016,Scarborough,Restaurants,tk's the sports pub,1600 danforth,,
2016,Scarborough,Restaurants,tip ventures inc,15 elm st,,
2016,Scarborough,Restaurants,tobikko rest,692 euclid av,,
2016,Scarborough,Restaurants,todays menu,1933 gerrard e,,
2016,Scarborough,Restaurants,tokyo house sushi bar,1238 st calir w,,
2016,Scarborough,Restaurants,tokyo kitchen,20 charles e,,
2016,Scarborough,Restaurants,tokyo sushi house,33 st joseph ,,
2016,Scarborough,Restaurants,toky sushi,373 eglinton w,,
2016,Scarborough,Restaurants,tokyo sushi house,971 eglinton w,,
2016,Scarborough,Restaurants,tokyo sushi house,1201 st clair av w,,
2016,Scarborough,Restaurants,tom jones steakhouse & seafood,17 leader ln,,
2016,Scarborough,Restaurants,tommasio,400 eastern av,,
2016,Scarborough,Restaurants,top food asian cuisine,1 york gate bl,,
2016,Scarborough,Restaurants,top food bakery & rest,2715 lawrence e,,
2016,Scarborough,Restaurants,top one pizza,2856 ellesmere,,
2016,Scarborough,Restaurants,toronto bow bulgogi house,4002 sheppard av e ,,
2016,Scarborough,Restaurants,tostadas grill,2892 dufferin,,
2016,Scarborough,Restaurants,touhenboku ramen,42 gristmill ln,,
2016,Scarborough,Restaurants,tournesol bistro,406 dupont,,
2016,Scarborough,Restaurants,town cirer pub,115 john,,
2016,Scarborough,Restaurants,town talk rest,2641 eglinton w,,
2016,Scarborough,Restaurants,trattoria leonardo ,4740 dundas w,,
2016,Scarborough,Restaurants,trinity square café,10 trinity sq,,
2016,Scarborough,Restaurants,tropical joe,1530 albion rd,,
2016,Scarborough,Restaurants,tropical nights rest ltd,1154 morningside ave,,
2016,Scarborough,Restaurants,tropics,26 0markham,,
2016,Scarborough,Restaurants,tru valu west indian & canadian rest,1155 st clair av w,,
2016,Scarborough,Restaurants,tunk tak bbq house ,3833 midland,,
2016,Scarborough,Restaurants,turmex inc,818 danforth,,
2016,Scarborough,Restaurants,tuscany café ,45 baldwin,,
2016,Scarborough,Restaurants,tvanele doce & gelato ltd,35 st joseph,,
2016,Scarborough,Restaurants,twenty two lounge espresso bar & grill,2700 st clair w,,
2016,Scarborough,Restaurants,twice as nice,4180 kingston,,
2016,Scarborough,Restaurants,twilight family rest & bar,55 nugget,,
2016,Scarborough,Restaurants,twin fish express thai cuisine,1244 the queensway,,
2016,Scarborough,Restaurants,two caribean rest,1788 weston rd,,
2016,Scarborough,Restaurants,udupi palace,1460 gerrard,ethnic,
2016,Scarborough,Restaurants,ueno market,75 sherbourne,,
2016,Scarborough,Restaurants,union social eatery sheppard,4899 yonge,,
2016,Scarborough,Restaurants,universal grill,1071 shaw,,
2016,Scarborough,Restaurants,uoshiki,3250 midland ave,,
2016,Scarborough,Restaurants,upper beach café,1917 gerrard e,,
2016,Scarborough,Restaurants,uptownbbq chicken ltd,2300 finch av w,,
2016,Scarborough,Restaurants,urban herbivore,64 oxford,,
2016,Scarborough,Restaurants,urban kitchen,155 gordon baker rd,,
2016,Scarborough,Restaurants,utsav,21 davenport,,
2016,Scarborough,Restaurants,vagabondo III,32 wellington,,
2016,Scarborough,Restaurants,valley fields rest,1222 lawerence ave e,,
2016,Scarborough,Restaurants,vera place,90 eglinton av e,,
2016,Scarborough,Restaurants,verdant garden,668 silver star,,
2016,Scarborough,Restaurants,verdi rest,1566 bayview av,,
2016,Scarborough,Restaurants,very fair sea food cuisine,17 milliken,,
2016,Scarborough,Restaurants,via allegro ristorante,1750 the queensway,,
2016,Scarborough,Restaurants,bia mercanti on elm st,87 elm,,
2016,Scarborough,Restaurants,victor rest & bar,30 mercer,,
2016,Scarborough,Restaurants,victoria & albert pub,1921 lawrence av e,,
2016,Scarborough,Restaurants,victoria amato,1089 victoria park,,
2016,Scarborough,Restaurants,victory café,581 markham,,
2016,Scarborough,Restaurants,video nippon,1993 danforth,,
2016,Scarborough,Restaurants,viet house,3200 dufferin,,
2016,Scarborough,Restaurants,vietnam noodle star ltd,4188 finch e,,
2016,Scarborough,Restaurants,vietnamese delight,3555 don mills rd,,
2016,Scarborough,Restaurants,vilayaratnam nagratnam,1 centre,ethnic,
2016,Scarborough,Restaurants,villa madina,300 borough dr ,,
2016,Scarborough,Restaurants,villa madina,20 eglinton w,,
2016,Scarborough,Restaurants,villa madina,1800 sheppard av e,,
2016,Scarborough,Restaurants,vincent's spot,2496 kingston rd,,
2016,Scarborough,Restaurants,vinci chico mrs,90 turbine dr,,
2016,Scarborough,Restaurants,vindaloo indian cuisine,2891 kingston rd,indian,
2016,Scarborough,Restaurants,vinny's panini,787 duponng,,
2016,Scarborough,Restaurants,vinushan bakery and catering,2398 eglinton av e,,
2016,Scarborough,Restaurants,vj takeout,2200 martin grove,,
2016,Scarborough,Restaurants,vogue ,219 dufferin,,
2016,Scarborough,Restaurants,v's caribbean rest,1221 weston,,
2016,Scarborough,Restaurants,vue,195 galaxy,,
2016,Scarborough,Restaurants,v2 ramen izakaya,4733 steeles e,,
2016,Scarborough,Restaurants,w.b chines cooking,1883 mcnicoll,,
2016,Scarborough,Restaurants,wai yu lau rest,3290 midland,,
2016,Scarborough,Restaurants,wakame sushi,638 sheppard av w,,
2016,Scarborough,Restaurants,wakame sushi japanese rest,2625 weston,,
2016,Scarborough,Restaurants,walter's café bar,2532 st clair w,,
2016,Scarborough,Restaurants,wan lee loy,5651 steeles e,,
2016,Scarborough,Restaurants,wendy's old fashioned hamburgers,26 overlea,,
2016,Scarborough,Restaurants,wes bes patty,371 oakwood,,
2016,Scarborough,Restaurants,western country,2063 danforth av,,
2016,Scarborough,Restaurants,weston sports bar,2833 weston rd,,
2016,Scarborough,Restaurants,westwood burger place,1391 weston rd,,
2016,Scarborough,Restaurants,wexford rest,2072 lawrence av e,,
2016,Scarborough,Restaurants,whistling oyster the,11 duncan,,
2016,Scarborough,Restaurants,whitehorse rest & café,1 whitehorse,,
2016,Scarborough,Restaurants,wide allyes kitchen,4400 sheppard e,,
2016,Scarborough,Restaurants,wiki star inc,15 northtown way,,
2016,Scarborough,Restaurants,wild wing,85 ellesmere rd,,
2016,Scarborough,Restaurants,wild wing,666 milwood rd,,
2016,Scarborough,Restaurants,wild wing,6015 steeles e,,
2016,Scarborough,Restaurants,wild wing,11 william kitchen rd,,
2016,Scarborough,Restaurants,wind wing toronto,1557 the queensway,,
2016,Scarborough,Restaurants,wild wing,1571 sandhurst,,
2016,Scarborough,Restaurants,willow chool café,55 scarsdale,,
2016,Scarborough,Restaurants,willy's jerk,2353 finch w,,
2016,Scarborough,Restaurants,willys jerk,2348 finch w,,
2016,Scarborough,Restaurants,willy's jer rest,1616 wilson av,,
2016,Scarborough,Restaurants,wimps diner inc,3559 st clair av e,,
2016,Scarborough,Restaurants,wimpy's diner,1496 kingston rd,,
2016,Scarborough,Restaurants,wimpy's diner,116 ellesmere,,
2016,Scarborough,Restaurants,wimpy's diner,65 rylander bl,,
2016,Scarborough,Restaurants,wimpy's diner,3555 st clair av e,,
2016,Scarborough,Restaurants,windfield's rest,801 york mills,,
2016,Scarborough,Restaurants,windies rest & sports bar,3330 lawrence e,,
2016,Scarborough,Restaurants,wing machine,200 elizabeth,,
2016,Scarborough,Restaurants,wing machine,900 progress,,
2016,Scarborough,Restaurants,winners bar,2181 lawrence av e,,
2016,Scarborough,Restaurants,wish,3 charles e,,
2016,Scarborough,Restaurants,wok of asia,6640 finch w,,
2016,Scarborough,Restaurants,wok terminal,156 the queensway,,
2016,Scarborough,Restaurants,wok wok rest,2347 kennedy,,
2016,Scarborough,Restaurants,woods rest & bar,47 colborne,,
2016,Scarborough,Restaurants,world pops,3 christie,,
2016,Scarborough,Restaurants,wow korean rest inc,109 mccaul,,
2016,Scarborough,Restaurants,wowe sushi rest,11 charles w,,
2016,Scarborough,Restaurants,xawaash inc,130 queen's plate dr,,
2016,Scarborough,Restaurants,xe lua rest,1571 sandhurst cir,,
2016,Scarborough,Restaurants,xie qi hua,900 dufferin,,
2016,Scarborough,Restaurants,xin jian barbecue rest,3330 pharmacy av,,
2016,Scarborough,Restaurants,xin rui food co ltd,328 passmore,,
2016,Scarborough,Restaurants,xindian ghoroa rest,2075 danforth av,,
2016,Scarborough,Restaurants,yagahss,2818 markham rd,,
2016,Scarborough,Restaurants,yah man caribean rest,461 pharmacy,,
2016,Scarborough,Restaurants,yamamoto japanese cuisine,2900 warden,,
2016,Scarborough,Restaurants,yamato japanese rest,18 bellair,,
2016,Scarborough,Restaurants,yang's bbq rest,4186 finch e,,
2016,Scarborough,Restaurants,yellow chilly,1747 albion,,
2016,Scarborough,Restaurants,yiden garden chinese food,1873 lawrence av e,,
2016,Scarborough,Restaurants,yogen fruz,45b seppard av e,,
2016,Scarborough,Restaurants,yogi noodle,325 bamburgh cir,,
2016,Scarborough,Restaurants,ygo's noodle,2301 brimley,,
2016,Scarborough,Restaurants,yoko japanese rest,490 mcnicoll,,
2016,Scarborough,Restaurants,yonge-ichiban sushi,2 finch e,,
2016,Scarborough,Restaurants,yonge's food mart & chester fried chicken,4190 kingston rd,,
2016,Scarborough,Restaurants,york burgers,76 densley,,
2016,Scarborough,Restaurants,yuki japanese & korean rest,3259 dufferin,,
2016,Scarborough,Restaurants,yummy bbq house,1959 finch av w,,
2016,Scarborough,Restaurants,yummy lunch bag café,185 bridgeland,,
2016,Scarborough,Restaurants,yummy wings rest,1168 albion rd,,
2016,Scarborough,Restaurants,z-teca,1800 sheppard av e,,
2016,Scarborough,Restaurants,z-teca foods inc,3710 chesswood,,
2016,Scarborough,Restaurants,zam zam pizza,2655 lawrence e,ethnic,
2016,Scarborough,Restaurants,zenaida ,430 flint rd,,
2016,Scarborough,Restaurants,zenas diner,2693 eglinton av e,,
2016,Scarborough,Restaurants,zero sun momiji japanese rest,3555 kingston rd,,
2016,Scarborough,Restaurants,zorba the greek,85 ellesmere rd,,
2016,Scarborough,Restaurants,1 plus 1 bbq,633 silver star,,
2016,Scarborough,Restaurants,100i= one hunderd iii korean,4779 steeles e,,
2016,Scarborough,Restaurants,1638043 ont inc o/a mr su,3040 danforth av,,
2016,Scarborough,Restaurants,1907355 ontario inc,1800 sheppard av e,,
2016,Scarborough,Restaurants,2 lucy ethiopian rest,1690 danforth,,
2016,Scarborough,Restaurants,2380289 ontario inc.,1139 morningside,,
2016,Scarborough,Restaurants,70 down inc,70 yorkville,,
2016,Scarborough,Restaurants,8 noodles,3309 sheppard e,,
2016,Scarborough,Restaurants,88 vietnamese & thai rest,250 alton towers cir,,
2016,Scarborough,Restaurants,99 sudbury,99 sudbury st,,
