Year,City,YP_Section,Name,Address,Cuisine
2006,Scarborough,Restaurants,Vic Hong Restaurant,4419 Sheppard Av E,
2006,Scarborough,Restaurants,Vietnam Noodle Star Ltd,4188 Finch Av E,
2006,Scarborough,Restaurants,vietnam noodles cuisin,3 glen watford dr,
2006,Scarborough,Restaurants,villa madina,300 borough dr,
2006,Scarborough,Restaurants,village barbeque,1960 lawrence av e,
2006,Scarborough,Restaurants,Vincent's Spot,2496 Kingston Rd,
2006,Scarborough,Restaurants,vinushun restaurant & takeout,2398 eglinotn av e,Sri Lankan
2006,Scarborough,Restaurants,wah garden chinese restaurant,3330 pharmacy av,
2006,Scarborough,Restaurants,wan shun yuan restaurant,633 silver star blvd,
2006,Scarborough,Restaurants,wanlee xin chinese restaurant,5651 stelles av e,
2006,Scarborough,Restaurants,wasabi,668 silverstar,
2006,Scarborough,Restaurants,wei yu restaurant,3290 midland,
2006,Scarborough,Restaurants,west indian grill restaurant,210 markham rd,
2006,Scarborough,Restaurants,wexford restaurant,2072 lawrence av e,
2006,Scarborough,Restaurants,where else pub & lunch,3351 ellesmere rd,
2006,Scarborough,Restaurants,which restaurant,4911 steeles e,
2006,Scarborough,Restaurants,Wimpys Diner,65 rylander bl,
2006,Scarborough,Restaurants,Wimpys Diner,3555 st clair e,
2006,Scarborough,Restaurants,Wimpys Diner,116 ellesmere,
2006,Scarborough,Restaurants,Wimpys Diner,1496 kingston,
2006,Scarborough,Restaurants,winchester arms,beaches,
2006,Scarborough,Restaurants,winners bar & grill,2181 lawrence av e,
2006,Scarborough,Restaurants,Wobbley Pops Bar And Grill,4637 Kingston Rd,
2006,Scarborough,Restaurants,wok inspirations restaurant,3833 midland ,
2006,Scarborough,Restaurants,wok with yu,789 warden avenue,
2006,Scarborough,Restaurants,xe lua restaurant,1571 sandhurst cir,
2006,Scarborough,Restaurants,xin jiang bbq restaurant,3330 pharmacy av,
2006,Scarborough,Restaurants,yau kee noodle house,5651 stelles av e,
2006,Scarborough,Restaurants,yau lung kee restaurant,4386 sheppard e,
2006,Scarborough,Restaurants,yianni's on sheppard,4365 sheppard e,
2006,Scarborough,Restaurants,yogi's noodle,2301 brimley rd,
2006,Scarborough,Restaurants,yuanyuan chinese restaurant,25 glen watford dr,
2006,Scarborough,Restaurants,yunnan cross bridge rice noodle,19 milliken blvd,
2006,Scarborough,Restaurants,yutaka japanese restaurant,2579 victoria park,
2006,Scarborough,Restaurants,Zena's Diner,2703 Eglinton Av E,
2006,Scarborough,Restaurants,zero sun momiji japanese restaurant,3555 kingston rd,
